省份,城市,年份,价格,趋势,,,,,,,
四川,攀枝花,2018,4833,1.22% ↑,,,,,,,
四川,攀枝花,2019,6221,1.95% ↓,,,,,,,
四川,攀枝花,2020,5963,1.08% ↓,,,,,,,
四川,攀枝花,2021,6058,0.68% ↑,,,,,,,
四川,攀枝花,2022,5695,0.52% ↑,,,,,,,
四川,攀枝花,2023,5268,3.29% ↑,,,,,,,
四川,攀枝花,2024,5298,1.58% ↑,,,,,,,
四川,遂宁,2015,5709,25.00% ↑,,,,,,,
四川,遂宁,2016,6105,0.10% ↑,,,,,,,
四川,遂宁,2017,6774,0.21% ↓,,,,,,,
四川,遂宁,2018,7124,2.40% ↓,,,,,,,
四川,遂宁,2019,6642,2.37% ↓,,,,,,,
四川,遂宁,2020,6468,1.39% ↓,,,,,,,
四川,遂宁,2021,6391,0.43% ↓,,,,,,,
四川,遂宁,2022,6298,0.65% ↓,,,,,,,
四川,遂宁,2023,5732,0.04% ↑,,,,,,,
四川,遂宁,2024,5670,0.51% ↓,,,,,,,
四川,雅安,2019,5853,0.04% ↓,,,,,,,
四川,雅安,2020,5862,0.44% ↓,,,,,,,
四川,雅安,2021,5893,1.08% ↑,,,,,,,
四川,雅安,2022,6041,0.11% ↓,,,,,,,
四川,雅安,2023,6012,1.38% ↓,,,,,,,
四川,雅安,2024,6122,0.07% ↓,,,,,,,
四川,宜宾,2015,6791,—,,,,,,,
四川,宜宾,2016,6881,0.15% ↑,,,,,,,
四川,宜宾,2017,6580,0.01% ↑,,,,,,,
四川,宜宾,2018,7464,0.03% ↓,,,,,,,
四川,宜宾,2019,7271,0.59% ↓,,,,,,,
四川,宜宾,2020,7091,0.69% ↓,,,,,,,
四川,宜宾,2021,7072,1.35% ↓,,,,,,,
四川,宜宾,2022,7475,0.42% ↓,,,,,,,
四川,宜宾,2023,6629,0.55% ↑,,,,,,,
四川,宜宾,2024,6506,0.82% ↓,,,,,,,
四川,资阳,2015,4618,3.00% ↑,,,,,,,
四川,资阳,2016,4291,0.34% ↑,,,,,,,
四川,资阳,2017,6188,0.13% ↑,,,,,,,
四川,资阳,2018,6957,3.46% ↓,,,,,,,
四川,资阳,2019,6226,0.58% ↓,,,,,,,
四川,资阳,2020,6092,0.58% ↓,,,,,,,
四川,资阳,2021,6007,0.90% ↓,,,,,,,
四川,资阳,2022,5988,0.27% ↑,,,,,,,
四川,资阳,2023,5108,0.37% ↓,,,,,,,
四川,资阳,2024,5091,0.02% ↓,,,,,,,
四川,自贡,2015,5035,5.00% ↓,,,,,,,
四川,自贡,2016,5768,2.33% ↑,,,,,,,
四川,自贡,2017,5634,0.03% ↓,,,,,,,
四川,自贡,2018,6097,2.88% ↓,,,,,,,
四川,自贡,2019,5923,2.01% ↑,,,,,,,
四川,自贡,2020,5637,1.02% ↓,,,,,,,
四川,自贡,2021,5522,2.08% ↓,,,,,,,
四川,自贡,2022,5577,0.21% ↑,,,,,,,
四川,自贡,2023,4687,1.08% ↓,,,,,,,
四川,自贡,2024,4651,0.65% ↑,,,,,,,
天津,天津,2010,12296,1.25% ↑,,,,,,,
天津,天津,2011,12630,1.70% ↓,,,,,,,
天津,天津,2012,12690,1.10% ↑,,,,,,,
天津,天津,2013,14402,2.20% ↑,,,,,,,
天津,天津,2014,14841,0.27% ↑,,,,,,,
天津,天津,2015,15428,—,,,,,,,
天津,天津,2016,23034,1.30% ↑,,,,,,,
天津,天津,2017,22027,0.03% ↓,,,,,,,
天津,天津,2018,22010,1.78% ↓,,,,,,,
天津,天津,2019,20786,0.49% ↓,,,,,,,
天津,天津,2020,20329,1.35% ↓,,,,,,,
天津,天津,2021,18494,0.49% ↓,,,,,,,
天津,天津,2022,16748,0.82% ↓,,,,,,,
天津,天津,2023,16670,0.02% ↓,,,,,,,
天津,天津,2024,16648,1.18% ↓,,,,,,,
西藏,拉萨,2015,6114,3.00% ↑,,,,,,,
西藏,拉萨,2016,7548,0.61% ↓,,,,,,,
西藏,拉萨,2017,9099,0.04% ↓,,,,,,,
西藏,拉萨,2018,11051,0.25% ↓,,,,,,,
西藏,拉萨,2019,11835,0.67% ↓,,,,,,,
西藏,拉萨,2020,12165,1.28% ↑,,,,,,,
西藏,拉萨,2021,12859,0.26% ↑,,,,,,,
西藏,拉萨,2022,12107,2.11% ↓,,,,,,,
西藏,拉萨,2023,12191,1.75% ↓,,,,,,,
西藏,拉萨,2024,12108,0.19% ↓,,,,,,,
西藏,林芝,2019,8680,—,,,,,,,
西藏,林芝,2020,8680,—,,,,,,,
西藏,林芝,2021,7902,0.05% ↑,,,,,,,
西藏,林芝,2022,8268,1.42% ↓,,,,,,,
西藏,林芝,2023,7324,0.72% ↓,,,,,,,
西藏,林芝,2024,7255,0.31% ↓,,,,,,,
西藏,日喀则,2021,7898,6.89% ↑,,,,,,,
西藏,日喀则,2022,8593,1.75% ↑,,,,,,,
西藏,日喀则,2023,7793,6.96% ↓,,,,,,,
西藏,日喀则,2024,7301,6.94% ↓,,,,,,,
西藏,山南,2021,6361,—,,,,,,,
西藏,山南,2022,6902,2.09% ↑,,,,,,,
西藏,山南,2023,6902,2.09% ↑,,,,,,,
西藏,山南,2024,6902,2.09% ↑,,,,,,,
香港,香港,2019,10849,—,,,,,,,
香港,香港,2020,10849,—,,,,,,,
香港,香港,2021,10849,—,,,,,,,
香港,香港,2022,10849,—,,,,,,,
香港,香港,2023,10849,—,,,,,,,
香港,香港,2024,10849,—,,,,,,,
新疆,阿克苏,2017,3681,0.10% ↓,,,,,,,
新疆,阿克苏,2018,3808,0.03% ↑,,,,,,,
新疆,阿克苏,2019,3754,0.61% ↑,,,,,,,
新疆,阿克苏,2020,3892,0.75% ↑,,,,,,,
新疆,阿克苏,2021,4163,1.21% ↓,,,,,,,
新疆,阿克苏,2022,3993,0.48% ↓,,,,,,,
新疆,阿克苏,2023,4721,1.07% ↑,,,,,,,
新疆,阿克苏,2024,4717,0.18% ↑,,,,,,,
新疆,阿拉尔,2023,4714,3.81% ↓,,,,,,,
新疆,阿拉尔,2024,4771,0.42% ↑,,,,,,,
新疆,阿勒泰,2021,4862,6.34% ↓,,,,,,,
新疆,阿勒泰,2022,5247,5.91% ↑,,,,,,,
新疆,阿勒泰,2023,5244,3.27% ↓,,,,,,,
新疆,阿勒泰,2024,5279,0.93% ↑,,,,,,,
新疆,巴音郭楞,2018,3611,0.16% ↑,,,,,,,
新疆,巴音郭楞,2019,3767,0.46% ↑,,,,,,,
新疆,巴音郭楞,2020,3909,0.20% ↑,,,,,,,
新疆,巴音郭楞,2021,4446,1.15% ↑,,,,,,,
新疆,巴音郭楞,2022,4156,3.74% ↑,,,,,,,
新疆,巴音郭楞,2023,4678,1.01% ↑,,,,,,,
新疆,巴音郭楞,2024,4625,0.07% ↓,,,,,,,
新疆,博尔塔拉,2019,3891,0.01% ↑,,,,,,,
新疆,博尔塔拉,2020,3858,0.43% ↓,,,,,,,
新疆,博尔塔拉,2021,3863,0.08% ↓,,,,,,,
新疆,博尔塔拉,2022,3869,0.54% ↓,,,,,,,
新疆,博尔塔拉,2023,3606,0.61% ↑,,,,,,,
新疆,博尔塔拉,2024,3648,0.85% ↑,,,,,,,
新疆,昌吉,2016,5049,4.52% ↑,,,,,,,
新疆,昌吉,2017,5050,0.01% ↓,,,,,,,
新疆,昌吉,2018,5336,1.27% ↑,,,,,,,
新疆,昌吉,2019,5941,0.27% ↑,,,,,,,
新疆,昌吉,2020,5978,0.35% ↑,,,,,,,
新疆,昌吉,2021,5859,1.50% ↓,,,,,,,
新疆,昌吉,2022,5879,0.49% ↓,,,,,,,
新疆,昌吉,2023,5609,0.69% ↓,,,,,,,
新疆,昌吉,2024,5609,0.17% ↑,,,,,,,
新疆,哈密,2015,3794,1.00% ↓,,,,,,,
新疆,哈密,2016,3716,0.04% ↓,,,,,,,
新疆,哈密,2017,3674,—,,,,,,,
新疆,哈密,2018,3667,0.30% ↑,,,,,,,
新疆,哈密,2019,3720,—,,,,,,,
新疆,哈密,2020,3791,0.36% ↑,,,,,,,
新疆,哈密,2021,4045,0.52% ↓,,,,,,,
新疆,哈密,2022,3953,0.26% ↑,,,,,,,
新疆,哈密,2023,4207,0.42% ↓,,,,,,,
新疆,哈密,2024,4371,1.43% ↑,,,,,,,
新疆,和田,2021,4814,—,,,,,,,
新疆,和田,2022,4946,1.61% ↑,,,,,,,
新疆,和田,2023,4406,1.24% ↓,,,,,,,
新疆,和田,2024,4505,0.58% ↑,,,,,,,
新疆,喀什,2015,3599,1.00% ↑,,,,,,,
新疆,喀什,2016,3853,0.02% ↓,,,,,,,
新疆,喀什,2017,3854,0.01% ↑,,,,,,,
新疆,喀什,2018,4250,1.54% ↑,,,,,,,
新疆,喀什,2019,5180,0.25% ↑,,,,,,,
新疆,喀什,2020,5369,1.73% ↑,,,,,,,
新疆,喀什,2021,5622,0.85% ↓,,,,,,,
新疆,喀什,2022,5424,1.45% ↓,,,,,,,
新疆,喀什,2023,5489,0.77% ↑,,,,,,,
新疆,喀什,2024,5512,0.06% ↓,,,,,,,
新疆,克拉玛依,2015,5000,2.00% ↑,,,,,,,
新疆,克拉玛依,2016,4960,—,,,,,,,
新疆,克拉玛依,2017,4643,0.03% ↑,,,,,,,
新疆,克拉玛依,2018,4729,0.18% ↓,,,,,,,
新疆,克拉玛依,2019,4789,0.80% ↑,,,,,,,
新疆,克拉玛依,2020,5029,1.39% ↑,,,,,,,
新疆,克拉玛依,2021,5184,0.27% ↓,,,,,,,
新疆,克拉玛依,2022,4898,1.50% ↓,,,,,,,
新疆,克拉玛依,2023,5262,0.20% ↓,,,,,,,
新疆,克拉玛依,2024,5278,0.02% ↑,,,,,,,
新疆,克孜勒苏,2022,5407,1.89% ↓,,,,,,,
新疆,克孜勒苏,2023,4966,2.50% ↓,,,,,,,
新疆,克孜勒苏,2024,4966,2.50% ↓,,,,,,,
新疆,石河子,2015,5822,13.00% ↓,,,,,,,
新疆,石河子,2016,5859,0.68% ↓,,,,,,,
新疆,石河子,2017,5557,—,,,,,,,
新疆,石河子,2018,5543,0.70% ↓,,,,,,,
新疆,石河子,2019,5575,0.06% ↑,,,,,,,
新疆,石河子,2020,5689,1.48% ↑,,,,,,,
新疆,石河子,2021,6225,0.19% ↑,,,,,,,
新疆,石河子,2022,5975,0.77% ↑,,,,,,,
新疆,石河子,2023,6262,1.26% ↓,,,,,,,
新疆,石河子,2024,6191,0.65% ↓,,,,,,,
新疆,吐鲁番,2021,3421,2.77% ↑,,,,,,,
新疆,吐鲁番,2022,3143,5.78% ↓,,,,,,,
新疆,吐鲁番,2023,3139,1.83% ↑,,,,,,,
新疆,吐鲁番,2024,3133,4.05% ↓,,,,,,,
新疆,乌鲁木齐,2015,5699,8.00% ↑,,,,,,,
新疆,乌鲁木齐,2016,6608,0.45% ↑,,,,,,,
新疆,乌鲁木齐,2017,7192,0.02% ↑,,,,,,,
新疆,乌鲁木齐,2018,7915,0.51% ↓,,,,,,,
新疆,乌鲁木齐,2019,8061,0.37% ↓,,,,,,,
新疆,乌鲁木齐,2020,8161,0.03% ↑,,,,,,,
新疆,乌鲁木齐,2021,8332,1.21% ↓,,,,,,,
新疆,乌鲁木齐,2022,8285,0.35% ↑,,,,,,,
新疆,乌鲁木齐,2023,8303,0.79% ↑,,,,,,,
新疆,乌鲁木齐,2024,8449,0.72% ↑,,,,,,,
新疆,五家渠,2019,4227,0.73% ↑,,,,,,,
新疆,五家渠,2020,4222,0.10% ↑,,,,,,,
新疆,五家渠,2021,4217,0.44% ↑,,,,,,,
新疆,五家渠,2022,4096,0.07% ↑,,,,,,,
新疆,五家渠,2023,4337,1.22% ↑,,,,,,,
新疆,五家渠,2024,4481,0.32% ↓,,,,,,,
新疆,伊犁,2018,5331,1.06% ↓,,,,,,,
新疆,伊犁,2019,5135,0.28% ↓,,,,,,,
新疆,伊犁,2020,5310,1.27% ↑,,,,,,,
新疆,伊犁,2021,5944,0.47% ↓,,,,,,,
新疆,伊犁,2022,5738,5.13% ↑,,,,,,,
新疆,伊犁,2023,6500,0.11% ↓,,,,,,,
新疆,伊犁,2024,6516,0.10% ↑,,,,,,,
云南,保山,2016,5247,0.74% ↑,,,,,,,
云南,保山,2017,6385,0.12% ↑,,,,,,,
云南,保山,2018,7048,2.33% ↑,,,,,,,
云南,保山,2019,8096,0.76% ↑,,,,,,,
云南,保山,2020,8144,0.02% ↑,,,,,,,
云南,保山,2021,7204,0.49% ↓,,,,,,,
云南,保山,2022,6978,0.67% ↓,,,,,,,
云南,保山,2023,6578,2.79% ↑,,,,,,,
云南,保山,2024,6548,0.49% ↓,,,,,,,
云南,楚雄,2015,4242,1.00% ↑,,,,,,,
云南,楚雄,2016,4350,0.08% ↓,,,,,,,
云南,楚雄,2017,4499,0.01% ↑,,,,,,,
云南,楚雄,2018,4715,0.40% ↑,,,,,,,
云南,楚雄,2019,5227,0.06% ↑,,,,,,,
云南,楚雄,2020,5366,1.04% ↑,,,,,,,
云南,楚雄,2021,5481,1.34% ↓,,,,,,,
云南,楚雄,2022,5208,0.25% ↓,,,,,,,
云南,楚雄,2023,4994,0.35% ↑,,,,,,,
云南,楚雄,2024,4930,0.14% ↓,,,,,,,
云南,大理,2015,6340,1.00% ↓,,,,,,,
云南,大理,2016,6483,0.14% ↓,,,,,,,
云南,大理,2017,9252,0.06% ↑,,,,,,,
云南,大理,2018,11693,1.26% ↓,,,,,,,
云南,大理,2019,12921,0.83% ↓,,,,,,,
云南,大理,2020,12831,0.31% ↓,,,,,,,
云南,大理,2021,12221,1.23% ↓,,,,,,,
云南,大理,2022,10521,0.59% ↓,,,,,,,
云南,大理,2023,9407,0.11% ↓,,,,,,,
云南,大理,2024,9237,1.54% ↓,,,,,,,
云南,德宏,2019,6838,2.28% ↑,,,,,,,
云南,德宏,2020,7385,0.88% ↑,,,,,,,
云南,德宏,2021,6972,2.59% ↑,,,,,,,
云南,德宏,2022,6604,2.13% ↓,,,,,,,
云南,德宏,2023,6525,0.99% ↑,,,,,,,
云南,德宏,2024,6473,0.71% ↑,,,,,,,
云南,迪庆,2019,4925,—,,,,,,,
云南,迪庆,2020,4925,—,,,,,,,
云南,迪庆,2021,4893,—,,,,,,,
云南,迪庆,2022,4893,—,,,,,,,
云南,迪庆,2023,5150,—,,,,,,,
云南,迪庆,2024,5150,—,,,,,,,
云南,红河,2015,3995,1.00% ↓,,,,,,,
云南,红河,2016,3933,0.09% ↓,,,,,,,
云南,红河,2017,4011,0.02% ↑,,,,,,,
云南,红河,2018,4238,2.01% ↑,,,,,,,
云南,红河,2019,5348,0.37% ↑,,,,,,,
云南,红河,2020,5398,0.52% ↑,,,,,,,
云南,红河,2021,5701,1.03% ↓,,,,,,,
云南,红河,2022,5340,1.08% ↓,,,,,,,
云南,红河,2023,5040,1.05% ↓,,,,,,,
云南,红河,2024,4977,0.60% ↓,,,,,,,
云南,昆明,2011,8771,1.34% ↓,,,,,,,
云南,昆明,2012,8498,0.40% ↑,,,,,,,
云南,昆明,2013,8594,0.02% ↓,,,,,,,
云南,昆明,2014,8029,0.43% ↓,,,,,,,
云南,昆明,2015,8136,2.00% ↑,,,,,,,
云南,昆明,2016,8417,0.48% ↑,,,,,,,
云南,昆明,2017,9692,0.03% ↑,,,,,,,
云南,昆明,2018,12199,0.31% ↓,,,,,,,
云南,昆明,2019,13007,1.00% ↑,,,,,,,
云南,昆明,2020,13129,0.09% ↓,,,,,,,
云南,昆明,2021,13328,0.58% ↓,,,,,,,
云南,昆明,2022,12142,0.72% ↓,,,,,,,
云南,昆明,2023,11433,1.23% ↓,,,,,,,
云南,昆明,2024,11374,0.39% ↓,,,,,,,
云南,丽江,2015,5059,1.00% ↑,,,,,,,
云南,丽江,2016,5049,0.24% ↓,,,,,,,
云南,丽江,2017,5536,0.02% ↑,,,,,,,
云南,丽江,2018,7178,2.21% ↑,,,,,,,
云南,丽江,2019,7477,1.22% ↓,,,,,,,
云南,丽江,2020,7691,0.68% ↑,,,,,,,
云南,丽江,2021,8074,0.95% ↓,,,,,,,
云南,丽江,2022,7411,0.43% ↓,,,,,,,
云南,丽江,2023,7797,0.74% ↓,,,,,,,
云南,丽江,2024,7690,0.52% ↓,,,,,,,
云南,临沧,2019,6898,0.13% ↑,,,,,,,
云南,临沧,2020,7021,0.01% ↑,,,,,,,
云南,临沧,2021,7188,0.70% ↓,,,,,,,
云南,临沧,2022,6959,0.02% ↑,,,,,,,
云南,临沧,2023,6706,0.27% ↑,,,,,,,
云南,临沧,2024,6532,0.63% ↑,,,,,,,
云南,普洱,2015,4560,1.00% ↓,,,,,,,
云南,普洱,2016,4686,—,,,,,,,
云南,普洱,2017,4686,—,,,,,,,
云南,普洱,2018,5846,1.65% ↑,,,,,,,
云南,普洱,2019,7240,1.63% ↑,,,,,,,
云南,普洱,2020,7957,0.22% ↑,,,,,,,
云南,普洱,2021,7985,0.51% ↓,,,,,,,
云南,普洱,2022,7729,0.07% ↓,,,,,,,
云南,普洱,2023,7182,1.61% ↓,,,,,,,
云南,普洱,2024,7132,0.16% ↓,,,,,,,
云南,曲靖,2015,3745,2.00% ↑,,,,,,,
云南,曲靖,2016,3817,0.21% ↓,,,,,,,
云南,曲靖,2017,3959,0.06% ↑,,,,,,,
云南,曲靖,2018,4672,1.50% ↑,,,,,,,
云南,曲靖,2019,5259,0.47% ↑,,,,,,,
云南,曲靖,2020,5517,0.63% ↑,,,,,,,
云南,曲靖,2021,6116,0.29% ↓,,,,,,,
云南,曲靖,2022,5932,1.73% ↓,,,,,,,
云南,曲靖,2023,5649,0.39% ↓,,,,,,,
云南,曲靖,2024,5660,0.35% ↑,,,,,,,
云南,文山,2016,3739,0.31% ↑,,,,,,,
云南,文山,2017,4996,—,,,,,,,
云南,文山,2018,4625,3.08% ↓,,,,,,,
云南,文山,2019,5163,0.10% ↑,,,,,,,
云南,文山,2020,5407,0.96% ↑,,,,,,,
云南,文山,2021,5702,0.09% ↓,,,,,,,
云南,文山,2022,5458,0.35% ↓,,,,,,,
云南,文山,2023,5261,0.22% ↑,,,,,,,
云南,文山,2024,5238,0.07% ↑,,,,,,,
云南,西双版纳,2016,4901,—,,,,,,,
云南,西双版纳,2017,8362,0.05% ↑,,,,,,,
云南,西双版纳,2018,11191,0.78% ↓,,,,,,,
云南,西双版纳,2019,8358,0.31% ↑,,,,,,,
云南,西双版纳,2020,8212,0.58% ↓,,,,,,,
云南,西双版纳,2021,7445,0.24% ↓,,,,,,,
云南,西双版纳,2022,7593,0.37% ↑,,,,,,,
云南,西双版纳,2023,7151,0.71% ↓,,,,,,,
云南,西双版纳,2024,7155,0.98% ↑,,,,,,,
云南,玉溪,2015,7084,—,,,,,,,
云南,玉溪,2016,6376,0.03% ↓,,,,,,,
云南,玉溪,2017,6591,0.16% ↑,,,,,,,
云南,玉溪,2018,7443,0.25% ↓,,,,,,,
云南,玉溪,2019,7565,—,,,,,,,
云南,玉溪,2020,7708,0.10% ↑,,,,,,,
云南,玉溪,2021,7727,0.49% ↓,,,,,,,
云南,玉溪,2022,7383,0.20% ↓,,,,,,,
云南,玉溪,2023,6205,2.76% ↓,,,,,,,
云南,玉溪,2024,6107,0.41% ↓,,,,,,,
云南,昭通,2017,4724,0.04% ↑,,,,,,,
云南,昭通,2018,5817,0.22% ↑,,,,,,,
云南,昭通,2019,5980,0.19% ↓,,,,,,,
云南,昭通,2020,6034,0.50% ↑,,,,,,,
云南,昭通,2021,5825,0.58% ↓,,,,,,,
云南,昭通,2022,5826,0.37% ↑,,,,,,,
云南,昭通,2023,5408,0.48% ↓,,,,,,,
云南,昭通,2024,5364,0.14% ↓,,,,,,,
浙江,杭州,2010,21683,0.66% ↑,,,,,,,
浙江,杭州,2011,19563,3.95% ↓,,,,,,,
浙江,杭州,2012,18563,1.77% ↑,,,,,,,
浙江,杭州,2013,18977,1.67% ↓,,,,,,,
浙江,杭州,2014,16848,0.22% ↑,,,,,,,
浙江,杭州,2015,15951,1.00% ↓,,,,,,,
浙江,杭州,2016,21481,2.21% ↑,,,,,,,
浙江,杭州,2017,28311,0.08% ↓,,,,,,,
浙江,杭州,2018,28421,0.64% ↓,,,,,,,
浙江,杭州,2019,26788,0.55% ↓,,,,,,,
浙江,杭州,2020,26913,2.69% ↑,,,,,,,
浙江,杭州,2021,31088,2.00% ↓,,,,,,,
浙江,杭州,2022,33797,0.72% ↓,,,,,,,
浙江,杭州,2023,30788,0.39% ↓,,,,,,,
浙江,杭州,2024,29953,0.85% ↓,,,,,,,
浙江,湖州,2015,8177,—,,,,,,,
浙江,湖州,2016,8262,0.48% ↑,,,,,,,
浙江,湖州,2017,10893,0.02% ↑,,,,,,,
浙江,湖州,2018,10537,0.33% ↑,,,,,,,
浙江,湖州,2019,10007,1.70% ↓,,,,,,,
浙江,湖州,2020,10080,1.00% ↑,,,,,,,
浙江,湖州,2021,10409,0.80% ↓,,,,,,,
浙江,湖州,2022,10757,0.74% ↓,,,,,,,
浙江,湖州,2023,10044,1.04% ↓,,,,,,,
浙江,湖州,2024,9764,1.68% ↓,,,,,,,
浙江,嘉兴,2011,6817,1.48% ↑,,,,,,,
浙江,嘉兴,2013,3807,—,,,,,,,
浙江,嘉兴,2015,6670,1.00% ↓,,,,,,,
浙江,嘉兴,2016,8823,1.47% ↑,,,,,,,
浙江,嘉兴,2017,10397,0.01% ↑,,,,,,,
浙江,嘉兴,2018,10910,1.46% ↓,,,,,,,
浙江,嘉兴,2019,11806,0.32% ↓,,,,,,,
浙江,嘉兴,2020,11703,0.87% ↓,,,,,,,
浙江,嘉兴,2021,12927,2.17% ↓,,,,,,,
浙江,嘉兴,2022,13862,0.54% ↓,,,,,,,
浙江,嘉兴,2023,12906,2.92% ↓,,,,,,,
浙江,嘉兴,2024,12569,0.54% ↓,,,,,,,
浙江,金华,2015,9834,11.00% ↑,,,,,,,
浙江,金华,2016,10308,0.79% ↓,,,,,,,
浙江,金华,2017,14387,0.06% ↑,,,,,,,
浙江,金华,2018,16462,2.75% ↓,,,,,,,
浙江,金华,2019,15922,0.89% ↓,,,,,,,
浙江,金华,2020,16367,0.77% ↑,,,,,,,
浙江,金华,2021,18533,3.46% ↓,,,,,,,
浙江,金华,2022,17022,0.79% ↓,,,,,,,
浙江,金华,2023,16670,0.16% ↓,,,,,,,
浙江,金华,2024,16286,0.58% ↓,,,,,,,
浙江,乐清,2019,11827,0.03% ↓,,,,,,,
浙江,乐清,2020,11745,0.31% ↓,,,,,,,
浙江,乐清,2021,11620,—,,,,,,,
浙江,乐清,2022,11523,0.14% ↓,,,,,,,
浙江,乐清,2023,11336,—,,,,,,,
浙江,乐清,2024,11329,0.05% ↓,,,,,,,
浙江,丽水,2016,14073,—,,,,,,,
浙江,丽水,2017,9656,8.20% ↓,,,,,,,
浙江,丽水,2018,9656,—,,,,,,,
浙江,丽水,2019,9656,—,,,,,,,
浙江,丽水,2020,9656,—,,,,,,,
浙江,丽水,2021,9656,—,,,,,,,
浙江,丽水,2022,9656,—,,,,,,,
浙江,丽水,2023,9656,—,,,,,,,
浙江,丽水,2024,9656,—,,,,,,,
浙江,宁波,2011,15334,1.58% ↓,,,,,,,
浙江,宁波,2012,15219,0.03% ↑,,,,,,,
浙江,宁波,2013,15337,0.48% ↓,,,,,,,
浙江,宁波,2014,14235,0.13% ↑,,,,,,,
浙江,宁波,2015,12152,—,,,,,,,
浙江,宁波,2016,13746,2.58% ↑,,,,,,,
浙江,宁波,2017,16900,0.01% ↑,,,,,,,
浙江,宁波,2018,20150,0.64% ↓,,,,,,,
浙江,宁波,2019,22614,1.53% ↑,,,,,,,
浙江,宁波,2020,23333,0.08% ↓,,,,,,,
浙江,宁波,2021,26525,1.58% ↓,,,,,,,
浙江,宁波,2022,25429,0.80% ↑,,,,,,,
浙江,宁波,2023,22630,0.58% ↓,,,,,,,
浙江,宁波,2024,22589,0.32% ↑,,,,,,,
浙江,衢州,2015,7510,4.00% ↑,,,,,,,
浙江,衢州,2016,7974,0.50% ↑,,,,,,,
浙江,衢州,2017,11166,0.02% ↑,,,,,,,
浙江,衢州,2018,13083,1.89% ↓,,,,,,,
浙江,衢州,2019,14279,1.45% ↑,,,,,,,
浙江,衢州,2020,14811,0.36% ↓,,,,,,,
浙江,衢州,2021,16107,1.62% ↓,,,,,,,
浙江,衢州,2022,15870,0.64% ↑,,,,,,,
浙江,衢州,2023,14070,2.30% ↓,,,,,,,
浙江,衢州,2024,13980,0.02% ↓,,,,,,,
浙江,瑞安,2019,17133,0.27% ↑,,,,,,,
浙江,瑞安,2020,17321,0.11% ↑,,,,,,,
浙江,瑞安,2021,17493,0.39% ↓,,,,,,,
浙江,瑞安,2022,17251,0.09% ↓,,,,,,,
浙江,瑞安,2023,17084,—,,,,,,,
浙江,瑞安,2024,17043,0.16% ↓,,,,,,,
浙江,绍兴,2011,9564,5.00% ↓,,,,,,,
浙江,绍兴,2013,7853,0.43% ↑,,,,,,,
浙江,绍兴,2015,9034,1.00% ↑,,,,,,,
浙江,绍兴,2016,9024,0.11% ↓,,,,,,,
浙江,绍兴,2017,11806,0.05% ↑,,,,,,,
浙江,绍兴,2018,13805,0.46% ↓,,,,,,,
浙江,绍兴,2019,15916,1.79% ↑,,,,,,,
浙江,绍兴,2020,16198,0.93% ↓,,,,,,,
浙江,绍兴,2021,17583,1.86% ↓,,,,,,,
浙江,绍兴,2022,18099,1.73% ↑,,,,,,,
浙江,绍兴,2023,16602,1.93% ↓,,,,,,,
浙江,绍兴,2024,16696,0.81% ↑,,,,,,,
浙江,台州,2015,7479,1.00% ↑,,,,,,,
浙江,台州,2016,10025,0.40% ↓,,,,,,,
浙江,台州,2017,12051,0.01% ↑,,,,,,,
浙江,台州,2018,13338,0.28% ↓,,,,,,,
浙江,台州,2019,14734,0.63% ↓,,,,,,,
浙江,台州,2020,14864,0.82% ↑,,,,,,,
浙江,台州,2021,17081,0.50% ↓,,,,,,,
浙江,台州,2022,17434,0.09% ↓,,,,,,,
浙江,台州,2023,15783,1.53% ↓,,,,,,,
浙江,台州,2024,15701,0.52% ↑,,,,,,,
浙江,温州,2015,16738,1.00% ↑,,,,,,,
浙江,温州,2016,17840,0.87% ↓,,,,,,,
浙江,温州,2017,17848,—,,,,,,,
浙江,温州,2018,19306,0.01% ↑,,,,,,,
浙江,温州,2019,20802,2.29% ↑,,,,,,,
浙江,温州,2020,20950,0.78% ↓,,,,,,,
浙江,温州,2021,21808,1.88% ↓,,,,,,,
浙江,温州,2022,19798,0.26% ↓,,,,,,,
浙江,温州,2023,15968,2.69% ↓,,,,,,,
浙江,温州,2024,15555,0.47% ↓,,,,,,,
浙江,义乌,2016,5840,—,,,,,,,
浙江,义乌,2017,18238,0.02% ↓,,,,,,,
浙江,义乌,2018,20013,2.01% ↓,,,,,,,
浙江,义乌,2019,20384,1.11% ↑,,,,,,,
浙江,义乌,2020,20605,0.24% ↓,,,,,,,
浙江,义乌,2021,23472,0.83% ↑,,,,,,,
浙江,义乌,2022,25139,0.52% ↓,,,,,,,
浙江,义乌,2023,23808,2.02% ↓,,,,,,,
浙江,义乌,2024,24021,0.66% ↑,,,,,,,
浙江,舟山,2016,10682,—,,,,,,,
浙江,舟山,2017,13252,0.05% ↓,,,,,,,
浙江,舟山,2018,16274,3.02% ↑,,,,,,,
浙江,舟山,2019,16875,3.40% ↑,,,,,,,
浙江,舟山,2020,16682,0.02% ↓,,,,,,,
浙江,舟山,2021,15420,1.20% ↓,,,,,,,
浙江,舟山,2022,14522,0.02% ↓,,,,,,,
浙江,舟山,2023,12567,0.89% ↓,,,,,,,
浙江,舟山,2024,12410,0.21% ↓,,,,,,,
重庆,重庆,2010,5967,3.46% ↑,,,,,,,
重庆,重庆,2011,6530,1.11% ↓,,,,,,,
